Country,Year,GDP
Lower middle income,1993,2079504542696.63
Low & middle income,1993,9531622823830.08
Lesotho,1993,1403150672.18858
Late-demographic dividend,1993,5701313230294.58
Luxembourg,1993,30555672134.7507
Latvia,1993,12774500345.4176
"Macao SAR, China",1993,9852150120.79017
Morocco,1993,47069034480.2997
Monaco,1993,3882393907.28477
Madagascar,1993,5618410647.91236
Middle East & North Africa,1993,1500713722035.82
Mexico,1993,707431708271.841
Marshall Islands,1993,162017728.489782
Middle income,1993,9354443830106.71
North Macedonia,1993,6062771913.08115
Mali,1993,4760908442.4543
Malta,1993,5561977615.89404
Myanmar,1993,10639275753.1675
Middle East & North Africa (excluding high income),1993,707886358723.396
Mongolia,1993,3353083144.99786
Mozambique,1993,2688219669.1426
Mauritania,1993,2412852836.12104
Mauritius,1993,5114404918.5141
Malawi,1993,3612916160.69726
Malaysia,1993,128613226382.292
North America,1993,11322565016581.8
Namibia,1993,6058550338.89341
Niger,1993,3179651143.12145
Nigeria,1993,145587830774.861
Nicaragua,1993,5134901587.52047
Netherlands,1993,597893597209.398
Norway,1993,307138048448.917
Nepal,1993,8623849303.39981
New Zealand,1993,97978948407.1053
OECD members,1993,32421631844412.1
Oman,1993,35920411183.355
Pakistan,1993,100147018591.748
Panama,1993,13113025211.1837
Peru,1993,75500268871.9384
Philippines,1993,105213391791.955
Papua New Guinea,1993,9710512019.94829
Poland,1993,252409378834.61
Pre-demographic dividend,1993,425809164831.951
Puerto Rico,1993,74700838791.6028
Portugal,1993,181278747098.812
Paraguay,1993,18616755806.9066
West Bank and Gaza,1993,4804277837.47814
Pacific island small states,1993,4943334518.04163
Post-demographic dividend,1993,31079203100089.4
Romania,1993,111149647150.487
Russian Federation,1993,879713577297.973
Rwanda,1993,1665333747.63228
South Asia,1993,845712528803.188
Saudi Arabia,1993,349402017093.334
Sudan,1993,25423872772.0788
Senegal,1993,8927654795.94836
Singapore,1993,103879388266.711
Solomon Islands,1993,594444837.173453
Sierra Leone,1993,1359770845.99342
El Salvador,1993,14233323978.0033
Sub-Saharan Africa (excluding high income),1993,684073818351.263
Sub-Saharan Africa,1993,684678007875.18
Suriname,1993,2452925148.36052
Slovak Republic,1993,46643323562.6402
Slovenia,1993,29973079669.4402
Sweden,1993,333105372993.893
Eswatini,1993,2723882841.3067
Seychelles,1993,603169565.089069
Chad,1993,3393656609.04142
East Asia & Pacific (IDA & IBRD countries),1993,2436287581395.02
Europe & Central Asia (IDA & IBRD countries),1993,2018974613645.7
Togo,1993,2113452135.44278
Thailand,1993,210023508389.764
Tajikistan,1993,2577514177.80157
Turkmenistan,1993,8644092030.71642
Latin America & the Caribbean (IDA & IBRD countries),1993,3257161058952.89
Middle East & North Africa (IDA & IBRD countries),1993,703132825206.141
Tonga,1993,291643880.05533
South Asia (IDA & IBRD),1993,845712528803.188
Sub-Saharan Africa (IDA & IBRD countries),1993,684678007875.18
Trinidad and Tobago,1993,8621227009.89393
Tunisia,1993,22168035419.8687
Turkey,1993,427852040699.13
Tuvalu,1993,24907730.0785342
Tanzania,1993,13812696574.4681
Uganda,1993,7393260810.8222
Ukraine,1993,98772328368.3654
Upper middle income,1993,7274964609206.26
Uruguay,1993,25942392888.9544
United States,1993,10216863677300.0
Uzbekistan,1993,16689475420.5903
St. Vincent and the Grenadines,1993,449701266.580621
"Venezuela, RB",1993,278362390881.435
Vietnam,1993,43696326983.664
Vanuatu,1993,441644258.793918
World,1993,42209895985927.0
Samoa,1993,401085973.780912
"Yemen, Rep.",1993,15818894272.6875
South Africa,1993,232673477507.825
Zambia,1993,8274122490.67145
Zimbabwe,1993,15358739758.0715
Aruba,1994,2170502947.57596
Angola,1994,30439530821.7894
Albania,1994,5923813890.03275
Andorra,1994,2199519738.00303
Arab World,1994,1160499062308.71
United Arab Emirates,1994,160159451463.581
Argentina,1994,281768091694.844
Armenia,1994,3554362204.25785
Antigua and Barbuda,1994,819401304.725953
Australia,1994,715157638655.217
Austria,1994,297237508056.37
Azerbaijan,1994,9614330815.71948
Burundi,1994,1445182737.78688
Belgium,1994,362793178046.024
Benin,1994,3888602421.28731
Burkina Faso,1994,4045012128.92928
Bangladesh,1994,55327785139.4964
Bulgaria,1994,32014958711.2495
Bahrain,1994,12858398136.4749
"Bahamas, The",1994,7889833778.37589
Bosnia and Herzegovina,1994,6296580077.19916
Belarus,1994,21751633964.0797
Belize,1994,718614471.69727
Bermuda,1994,4026835109.98094
Bolivia,1994,11879806859.9085
Brazil,1994,1414207205945.88
Barbados,1994,3620528984.84572
Brunei Darussalam,1994,11527788412.1746
Bhutan,1994,534433435.297499
Botswana,1994,7036773076.14529
Central African Republic,1994,1380838088.17595
Canada,1994,1119613071841.0
Central Europe and the Baltics,1994,819791250196.641
Switzerland,1994,437273751336.585
Chile,1994,122939756290.644
China,1994,1622284695094.42
Cote d'Ivoire,1994,20585329999.2213
Cameroon,1994,14962841271.4924
"Congo, Dem. Rep.",1994,16509121623.0776
"Congo, Rep.",1994,7060249892.08572
Colombia,1994,187707049074.233
Comoros,1994,589911134.535318
Cabo Verde,1994,596807529.488222
Costa Rica,1994,20069154321.8817
Caribbean small states,1994,41875243554.4062
Cuba,1994,33449532210.3959
Cyprus,1994,15284993377.4834
Czech Republic,1994,144906889374.681
Germany,1994,2864208659763.5
Dominica,1994,356783368.441353
Denmark,1994,264533824139.97
Dominican Republic,1994,26700201085.7107
Algeria,1994,96994828322.4354
East Asia & Pacific (excluding high income),1994,2659428646088.39
Early-demographic dividend,1994,4987595402090.6
East Asia & Pacific,1994,9809963204608.08
Europe & Central Asia (excluding high income),1994,1726515946238.23
Europe & Central Asia,1994,15392554877041.4
Ecuador,1994,44780002396.8268
"Egypt, Arab Rep.",1994,108526798673.925
Euro area,1994,9913186559596.74
Eritrea,1994,1822937442.10576
Spain,1994,966105392900.925
Estonia,1994,11066554220.3539
Ethiopia,1994,11772171512.2639
European Union,1994,13026371085457.6
Fragile and conflict affected situations,1994,317119031154.933
Finland,1994,169413754324.023
Fiji,1994,2538060153.26052
France,1994,2048073677368.04
"Micronesia, Fed. Sts.",1994,283643472.529491
Gabon,1994,12765767503.6889
United Kingdom,1994,1815968947653.54
Georgia,1994,5303494361.21865
Ghana,1994,15541782825.0752
Guinea,1994,4352705709.59253
"Gambia, The",1994,535803536.030335
Guinea-Bissau,1994,809861128.99053
Equatorial Guinea,1994,733018355.315771
Greece,1994,216306196961.633
Grenada,1994,491140636.967902
Greenland,1994,1523968937.25218
Guatemala,1994,25246566046.3979
Guyana,1994,1693090790.95166
High income,1994,33635325564590.1
"Hong Kong SAR, China",1994,140519972223.877
Honduras,1994,9095870447.66285
Heavily indebted poor countries (HIPC),1994,248050403173.975
Croatia,1994,41885236613.3139
Haiti,1994,6030382456.35442
Hungary,1994,92519519379.1602
IBRD only,1994,9703894876891.49
IDA & IBRD total,1994,10430191681211.6
IDA total,1994,729300630807.719
IDA blend,1994,362133194508.271
Indonesia,1994,471391045244.885
IDA only,1994,363169847942.018
Isle of Man,1994,2372538042.80763
India,1994,699374084350.344
Ireland,1994,115108589589.206
"Iran, Islamic Rep.",1994,288494963935.126
Iraq,1994,52114859810.4336
Iceland,1994,8701925719.29967
Israel,1994,145398381374.575
Italy,1994,1890197922969.78
Jamaica,1994,12545260176.8537
Jordan,1994,12561865440.2208
Japan,1994,5220789001964.29
Kazakhstan,1994,59421866178.2345
Kenya,1994,24528267341.7801
Kyrgyz Republic,1994,2612877381.97909
Cambodia,1994,3858102491.00526
Kiribati,1994,128266710.232368
St. Kitts and Nevis,1994,509251283.599562
"Korea, Rep.",1994,584890676184.042
Kuwait,1994,67203277041.1724
Latin America & Caribbean (excluding high income),1994,3230226983785.33
Lao PDR,1994,2839747068.00933
Lebanon,1994,20801488262.6202
St. Lucia,1994,1062088353.17551
Latin America & Caribbean,1994,3505271330214.07
Least developed countries: UN classification,1994,302506625492.065
Low income,1994,188069924954.006
Sri Lanka,1994,27825342704.3855
Lower middle income,1994,2204292490909.31
Low & middle income,1994,9991259653591.16
Lesotho,1994,1481685517.06828
Late-demographic dividend,1994,5948513261017.75
Lithuania,1994,20310348886.6269
Luxembourg,1994,30979915749.8571
Latvia,1994,13075853264.0755
"Macao SAR, China",1994,9810920731.82153
Morocco,1994,52892827880.8586
Monaco,1994,3925516821.19205
Moldova,1994,4512469063.29148
Madagascar,1994,5739145519.79672
Maldives,1994,1260810777.05745
Middle East & North Africa,1994,1571913343609.97
Mexico,1994,755347887959.662
Marshall Islands,1994,145325149.94131
Middle income,1994,9805365397459.82
North Macedonia,1994,6134622058.78804
Mali,1994,5096827925.44063
Malta,1994,5772072185.43046
Myanmar,1994,11324734004.9744
Middle East & North Africa (excluding high income),1994,751011222552.502
Mongolia,1994,3428027699.94227
Mozambique,1994,3409880893.02027
Mauritania,1994,2553252558.82553
Mauritius,1994,5400189880.68275
Malawi,1994,3877261729.44187
Malaysia,1994,141478022476.794
North America,1994,11725934901251.0
Namibia,1994,6251898327.44483
Niger,1994,3288366375.9136
Nigeria,1994,151696585573.328
Nicaragua,1994,5460673523.00359
Netherlands,1994,618812352918.413
Norway,1994,322580935541.155
Nepal,1994,9083352501.06642
New Zealand,1994,101526847731.787
OECD members,1994,33411861734982.1
Oman,1994,37014525357.6073
Pakistan,1994,105000725251.045
Panama,1994,13647997721.0999
Peru,1994,77613501072.3318
Philippines,1994,111364033551.931
Papua New Guinea,1994,10461493479.9958
Poland,1994,267696746592.379
Pre-demographic dividend,1994,451370139314.916
Puerto Rico,1994,76429197707.7903
Portugal,1994,187617490093.367
Paraguay,1994,18909743541.8099
West Bank and Gaza,1994,4862657056.77211
Pacific island small states,1994,5088572905.68844
Post-demographic dividend,1994,31959781345341.3
Romania,1994,115493044233.171
Russian Federation,1994,846679721604.184
Rwanda,1994,1877592120.44582
South Asia,1994,904013258108.713
Saudi Arabia,1994,358617230506.667
Sudan,1994,26928743519.7469
Senegal,1994,9107290380.12617
Singapore,1994,111640540157.912
Solomon Islands,1994,603986745.827872
Sierra Leone,1994,1383618798.07014
El Salvador,1994,14349707089.9392
Serbia,1994,24629059990.6371
Sub-Saharan Africa (excluding high income),1994,719452167956.087
Sub-Saharan Africa,1994,720086048691.381
Suriname,1994,2477454411.85181
Slovak Republic,1994,49795081605.2952
Slovenia,1994,31027017316.3351
Sweden,1994,338165359163.439
Eswatini,1994,2828535881.09833
Seychelles,1994,632830581.345593
Chad,1994,3468808219.53809
East Asia & Pacific (IDA & IBRD countries),1994,2654097023359.91
Europe & Central Asia (IDA & IBRD countries),1994,2036044922123.42
Togo,1994,2300201238.77021
Thailand,1994,221894822450.504
Tajikistan,1994,2147069350.43807
Turkmenistan,1994,9223245519.13358
Latin America & the Caribbean (IDA & IBRD countries),1994,3371319613288.75
Middle East & North Africa (IDA & IBRD countries),1994,746228014001.095
Tonga,1994,291673674.087278
South Asia (IDA & IBRD),1994,904013258108.713
Sub-Saharan Africa (IDA & IBRD countries),1994,720086048691.38
Trinidad and Tobago,1994,9236306508.10482
Tunisia,1994,23752181151.3204
Turkey,1994,459426085746.847
Tuvalu,1994,23422890.3296555
Tanzania,1994,14440396172.0419
Uganda,1994,8063985902.92098
Ukraine,1994,88895095556.7318
Upper middle income,1994,7600962120877.29
Uruguay,1994,27389448605.6395
United States,1994,10602294994300.0
Uzbekistan,1994,16973196503.3454
St. Vincent and the Grenadines,1994,455489484.815008
"Venezuela, RB",1994,277811686363.732
Vietnam,1994,47777571569.0438
Vanuatu,1994,451927747.375967
World,1994,43637254566271.3
Samoa,1994,429879799.055247
"Yemen, Rep.",1994,16552094852.0882
South Africa,1994,242678434623.032
Zambia,1994,8788652644.30593
Zimbabwe,1994,16950012212.069
Aruba,1995,2323455516.53157
Angola,1995,32653786719.2065
Albania,1995,5276934356.01002
Andorra,1995,2398964977.79976
Arab World,1995,1209902760579.0
United Arab Emirates,1995,173277148999.319
Argentina,1995,304622433397.251
Armenia,1995,3672405405.82638
Antigua and Barbuda,1995,864231831.157892
Australia,1995,743524204658.442
Austria,1995,303460462050.854
Azerbaijan,1995,10171962053.4008
Burundi,1995,1422204332.30147
Belgium,1995,376254327310.336
Benin,1995,4111601652.35799
Burkina Faso,1995,4300528860.1238
Bangladesh,1995,57811945426.5395
Bulgaria,1995,31666373358.603
Bahrain,1995,13256108363.4132
"Bahamas, The",1995,8052541057.62784
Bosnia and Herzegovina,1995,8461947179.52191
Belarus,1995,24231321411.7377
Belize,1995,744086991.549998
Bermuda,1995,4212069525.04015
Bolivia,1995,12468357290.0133
Brazil,1995,1462217362494.31
Barbados,1995,3792147434.72704
Brunei Darussalam,1995,11358194866.1533
Bhutan,1995,563153025.102705
Botswana,1995,7622647125.23515
Central African Republic,1995,1454021623.36505
Canada,1995,1167527765550.42
Central Europe and the Baltics,1995,844917594622.721
Switzerland,1995,447506612519.817
Chile,1995,132071585918.002
China,1995,1772034051564.67
Cote d'Ivoire,1995,21355952767.6161
Cameroon,1995,15745595485.5359
"Congo, Dem. Rep.",1995,15581796568.4731
"Congo, Rep.",1995,7016136592.97449
Colombia,1995,194145952112.306
Comoros,1995,613685459.76014
Cabo Verde,1995,663163133.229937
Costa Rica,1995,21185991831.6196
Caribbean small states,1995,43153267410.9451
Cuba,1995,34380574866.286
Cyprus,1995,15688662251.6556
Czech Republic,1995,144045187386.279
Germany,1995,2917173625484.56
Dominica,1995,364580154.224195
Denmark,1995,273159981685.877
Dominican Republic,1995,29072585793.3135
Algeria,1995,98061771373.7004
East Asia & Pacific (excluding high income),1995,2846357113515.45
Early-demographic dividend,1995,5223730818619.25
East Asia & Pacific,1995,10149257270325.7
Europe & Central Asia (excluding high income),1995,1773026337316.99
Europe & Central Asia,1995,15856077980387.4
Ecuador,1995,46718020342.0217
"Egypt, Arab Rep.",1995,114487475445.129
Euro area,1995,10183205128754.1
Eritrea,1995,1967107820.49516
Spain,1995,1001750952717.03
Estonia,1995,12372254758.3177
Ethiopia,1995,12141100401.7836
European Union,1995,13409181235911.8
Fragile and conflict affected situations,1995,341384043142.049
Finland,1995,180005176700.83
Fiji,1995,2482222810.54121
France,1995,2095922750995.76
"Micronesia, Fed. Sts.",1995,266438401.016721
Gabon,1995,13498314143.8215
United Kingdom,1995,1893931320597.21
Georgia,1995,5861371093.53083
Ghana,1995,16193971587.7631
Guinea,1995,4578245659.19433
"Gambia, The",1995,562057904.009282
Guinea-Bissau,1995,862502102.374914
Equatorial Guinea,1995,1832347705.69357
Greece,1995,226005797602.23
Grenada,1995,515773769.13944
Greenland,1995,1546354919.00926
Guatemala,1995,26348348893.4186
Guyana,1995,1797735071.2165
High income,1995,34770737910137.4
"Hong Kong SAR, China",1995,147686040467.266
Honduras,1995,9514106126.10245
Heavily indebted poor countries (HIPC),1995,258548672810.279
Croatia,1995,44668709185.1582
Haiti,1995,6193487049.67582
Hungary,1995,95609822676.4395
IBRD only,1995,10192798420509.2
IDA & IBRD total,1995,10943160000609.4
IDA total,1995,752658698632.809
IDA blend,1995,369719064123.171
Indonesia,1995,493545853299.547
IDA only,1995,379410218173.36
Isle of Man,1995,2576138170.30673
India,1995,727697481831.494
Ireland,1995,127659719260.394
"Iran, Islamic Rep.",1995,289885644880.337
Iraq,1995,63182980052.1758
Iceland,1995,9014232525.9775
Israel,1995,151115546025.314
Italy,1995,1924889897177.36
Jamaica,1995,12402186518.6542
Jordan,1995,12977398508.6276
Japan,1995,5276967053207.81
Kazakhstan,1995,60432037902.9645
Kenya,1995,24644752554.4477
Kyrgyz Republic,1995,2871948567.00573
Cambodia,1995,4012682038.43226
Kiribati,1995,130404488.73624
St. Kitts and Nevis,1995,544000670.715865
"Korea, Rep.",1995,619528986792.219
Kuwait,1995,68865432658.7579
Latin America & Caribbean (excluding high income),1995,3392241971393.22
Lao PDR,1995,3034897078.44882
Lebanon,1995,21020937030.3814
St. Lucia,1995,1054716071.7233
Latin America & Caribbean,1995,3685165946001.77
Least developed countries: UN classification,1995,317066843623.132
Low income,1995,194606655085.493
Sri Lanka,1995,29607667121.8641
Lower middle income,1995,2289156419137.08
Low & middle income,1995,10472861589161.6
Lesotho,1995,1536561275.15804
Late-demographic dividend,1995,6246711103790.4
Lithuania,1995,21994732573.5165
Luxembourg,1995,32748781294.1936
Latvia,1995,14249297305.6058
"Macao SAR, China",1995,9783522569.49408
Morocco,1995,52067328269.9329
Monaco,1995,4013340397.351
Moldova,1995,4586792337.86836
Madagascar,1995,5951120435.23127
Maldives,1995,1366692920.09136
Middle East & North Africa,1995,1625102381796.55
Mexico,1995,807065442037.969
Marshall Islands,1995,135957969.032406
Middle income,1995,10279808521525.7
North Macedonia,1995,6222959471.505
Mali,1995,5342954986.49485
Malta,1995,6075508874.17219
Myanmar,1995,11964760742.6246
Middle East & North Africa (excluding high income),1995,775581800395.989
Mongolia,1995,3561608120.97173
Mozambique,1995,3779581258.34435
Mauritania,1995,2449981238.83519
Mauritius,1995,5707324462.80375
Malawi,1995,4024303743.78599
Malaysia,1995,151838092825.432
North America,1995,12245541825075.5
Namibia,1995,6515734716.94711
Niger,1995,3378926855.4813
Nigeria,1995,156152065107.986
Nicaragua,1995,5677279377.28282
Netherlands,1995,645601069599.049
Norway,1995,339628115455.673
Nepal,1995,9541935774.11546
New Zealand,1995,103601781735.097
OECD members,1995,34566782433826.5
Oman,1995,39247801300.3901
Pakistan,1995,106065848422.857
